zip5,lat,lon,state,temp_1_f,temp_2_f,temp_3_f,temp_4_f,temp_5_f,temp_6_f,temp_7_f,temp_1_c,temp_2_c,temp_3_c,temp_4_c,temp_5_c,temp_6_c,temp_7_c,warnings
03268,43.388571,-71.74199,NH,77,84,77,69,73,72,71,25,28.9,25,20.6,22.8,22.2,21.7,
03269,43.523175,-71.5876,NH,73,67,72,75,75,72,73,22.8,19.4,22.2,23.9,23.9,22.2,22.8,severe_thunderstorm_warning
03270,43.203614,-71.550864,NH,71,59,68,69,79,71,63,21.7,15,20,20.6,26.1,21.7,17.2,
03271,42.08321,-69.62763,NH,85,74,71,75,65,71,71,29.4,23.3,21.7,23.9,18.3,21.7,21.7,
03272,43.310279,-71.662928,NH,80,65,82,74,81,74,72,26.7,18.3,27.8,23.3,27.2,23.3,22.2,
03273,43.317257,-71.92709,NH,80,67,71,75,73,78,67,26.7,19.4,21.7,23.9,22.8,25.6,19.4,
03274,43.967542,-71.840883,NH,87,75,79,91,68,88,69,30.6,23.9,26.1,32.8,20,31.1,20.6,severe_thunderstorm_warning
03275,43.152469,-71.43654,NH,53,69,70,77,81,71,64,11.7,20.6,21.1,25,27.2,21.7,17.8,
03276,43.446729,-71.5785,NH,65,76,74,80,83,68,69,18.3,24.4,23.3,26.7,28.3,20,20.6,
03277,42.06957,-72.67569,NH,79,59,65,63,76,77,69,26.1,15,18.3,17.2,24.4,25,20.6,
03278,43.283838,-71.82537,NH,80,74,66,70,70,58,77,26.7,23.3,18.9,21.1,21.1,14.4,25,
03279,43.938224,-71.88853,NH,72,75,89,66,74,65,76,22.2,23.9,31.7,18.9,23.3,18.3,24.4,
03280,43.173046,-72.09755,NH,68,86,83,67,58,68,80,20,30,28.3,19.4,14.4,20,26.7,
03281,43.080986,-71.72329,NH,70,78,67,65,77,67,86,21.1,25.6,19.4,18.3,25,19.4,30,
03282,43.874357,-71.91765,NH,68,72,77,68,67,69,80,20,22.2,25,20,19.4,20.6,26.7,
03283,41.01412,-69.93306,NH,81,81,61,77,71,86,75,27.2,27.2,16.1,25,21.7,30,23.9,
03284,43.501755,-72.01296,NH,84,69,61,70,79,73,77,28.9,20.6,16.1,21.1,26.1,22.8,25,
03285,43.951748,-71.621646,NH,71,73,77,74,78,65,88,21.7,22.8,25,23.3,25.6,18.3,31.1,
03286,44.73409,-66.80342,NH,69,76,72,59,75,80,74,20.6,24.4,22.2,15,23.9,26.7,23.3,
03287,43.430018,-71.90457,NH,78,81,73,70,81,77,69,25.6,27.2,22.8,21.1,27.2,25,20.6,
03288,41.4418,-69.38109,NH,81,61,81,74,80,72,72,27.2,16.1,27.2,23.3,26.7,22.2,22.2,
03289,43.496372,-71.519728,NH,84,69,69,79,79,73,81,28.9,20.6,20.6,26.1,26.1,22.8,27.2,
03290,43.115874,-71.11081,NH,71,76,75,61,78,79,86,21.7,24.4,23.9,16.1,25.6,26.1,30,
03291,43.179984,-71.1392,NH,68,60,68,79,79,62,63,20,15.6,20,26.1,26.1,16.7,17.2,
03292,45.15609,-66.77242,NH,74,69,82,72,81,75,83,23.3,20.6,27.8,22.2,27.2,23.9,28.3,
03293,43.967542,-71.840883,NH,73,78,85,68,71,75,72,22.8,25.6,29.4,20,21.7,23.9,22.2,
03294,45.40627,-70.56196,NH,64,81,80,73,76,78,84,17.8,27.2,26.7,22.8,24.4,25.6,28.9,
03295,42.7465,-67.43932,NH,76,71,69,68,85,57,75,24.4,21.7,20.6,20,29.4,13.9,23.9,
03296,45.25189,-72.47782,NH,68,70,81,67,68,89,79,20,21.1,27.2,19.4,20,31.7,26.1,
03297,44.19059,-71.74024,NH,75,88,87,74,62,64,82,23.9,31.1,30.6,23.3,16.7,17.8,27.8,severe_thunderstorm_warning
03298,43.524872,-71.445841,NH,77,70,68,80,62,62,66,25,21.1,20,26.7,16.7,16.7,18.9,
03299,43.524872,-71.445841,NH,66,68,64,64,84,69,80,18.9,20,17.8,17.8,28.9,20.6,26.7,
03300,43.38562,-68.81198,NH,66,82,66,74,76,69,65,18.9,27.8,18.9,23.3,24.4,20.6,18.3,
03301,43.213705,-71.53774,NH,70,46,74,74,78,71,70,21.1,7.8,23.3,23.3,25.6,21.7,21.1,
03302,43.310279,-71.662928,NH,67,69,75,72,78,70,75,19.4,20.6,23.9,22.2,25.6,21.1,23.9,
03303,43.283796,-71.63832,NH,61,86,73,68,72,76,72,16.1,30,22.8,20,22.2,24.4,22.2,
03304,43.144614,-71.53576,NH,78,75,84,92,87,77,80,25.6,23.9,28.9,33.3,30.6,25,26.7,
03305,43.2134,-71.517151,NH,78,71,87,93,66,72,78,25.6,21.7,30.6,33.9,18.9,22.2,25.6,
03306,41.61853,-67.51264,NH,66,69,65,66,75,66,70,18.9,20.6,18.3,18.9,23.9,18.9,21.1,
03307,43.31773,-71.4534,NH,72,63,81,72,82,80,62,22.2,17.2,27.2,22.2,27.8,26.7,16.7,
03308,45.60984,-66.48425,NH,80,75,90,78,82,71,70,26.7,23.9,32.2,25.6,27.8,21.7,21.1,
03309,42.1784,-67.05142,NH,70,76,84,91,74,69,82,21.1,24.4,28.9,32.8,23.3,20.6,27.8,
03310,41.16839,-72.14107,NH,79,76,82,77,63,78,93,26.1,24.4,27.8,25,17.2,25.6,33.9,
03311,43.61879,-73.13648,NH,83,68,74,82,54,76,89,28.3,20,23.3,27.8,12.2,24.4,31.7,
03312,44.79766,-71.02192,NH,68,75,76,78,77,80,70,20,23.9,24.4,25.6,25,26.7,21.1,
03313,42.27718,-72.94566,NH,77,70,75,65,76,70,74,25,21.1,23.9,18.3,24.4,21.1,23.3,
03314,45.81722,-71.4437,NH,89,81,77,64,74,69,78,31.7,27.2,25,17.8,23.3,20.6,25.6,
03315,41.56743,-71.4217,NH,62,85,65,71,74,76,69,16.7,29.4,18.3,21.7,23.3,24.4,20.6,
03316,44.77007,-67.05511,NH,82,67,86,75,79,67,78,27.8,19.4,30,23.9,26.1,19.4,25.6,
03317,41.87015,-72.43615,NH,70,75,74,86,74,78,80,21.1,23.9,23.3,30,23.3,25.6,26.7,
03318,45.95456,-69.31443,NH,63,72,76,75,69,87,77,17.2,22.2,24.4,23.9,20.6,30.6,25,
03319,45.7738,-68.45479,NH,63,68,75,76,72,63,81,17.2,20,23.9,24.4,22.2,17.2,27.2,
03320,41.72223,-67.99152,NH,77,74,75,73,73,63,69,25,23.3,23.9,22.8,22.8,17.2,20.6,
03321,45.10432,-69.98472,NH,68,62,72,85,79,71,65,20,16.7,22.2,29.4,26.1,21.7,18.3,
03322,44.58505,-67.64209,NH,79,70,78,76,72,70,70,26.1,21.1,25.6,24.4,22.2,21.1,21.1,
03323,41.51579,-73.53556,NH,68,67,74,74,67,74,76,20,19.4,23.3,23.3,19.4,23.3,24.4,
03324,42.39666,-70.15716,NH,72,82,75,68,70,77,71,22.2,27.8,23.9,20,21.1,25,21.7,
03325,44.00504,-73.85568,NH,86,64,66,76,72,72,73,30,17.8,18.9,24.4,22.2,22.2,22.8,
03326,43.65468,-66.46488,NH,70,69,78,75,80,69,72,21.1,20.6,25.6,23.9,26.7,20.6,22.2,
03327,42.49232,-70.94136,NH,69,73,74,86,67,78,75,20.6,22.8,23.3,30,19.4,25.6,23.9,
03328,45.18902,-69.54886,NH,77,72,68,77,77,76,80,25,22.2,20,25,25,24.4,26.7,
03329,44.92233,-72.38244,NH,75,58,81,56,72,76,100,23.9,14.4,27.2,13.3,22.2,24.4,37.8,excessive_heat_warning
03330,43.11106,-67.06083,NH,70,82,79,67,74,76,86,21.1,27.8,26.1,19.4,23.3,24.4,30,
03331,42.88853,-73.5836,NH,71,64,85,68,81,77,74,21.7,17.8,29.4,20,27.2,25,23.3,
03332,43.44294,-72.99658,NH,92,78,73,65,78,72,65,33.3,25.6,22.8,18.3,25.6,22.2,18.3,
03333,41.27735,-68.09125,NH,74,84,80,85,68,70,87,23.3,28.9,26.7,29.4,20,21.1,30.6,
03334,41.1604,-70.12707,NH,78,72,66,63,74,72,74,25.6,22.2,18.9,17.2,23.3,22.2,23.3,
03335,43.39422,-71.38706,NH,75,78,59,72,88,77,79,23.9,25.6,15,22.2,31.1,25,26.1,
03336,44.37012,-72.71302,NH,73,76,75,86,83,72,66,22.8,24.4,23.9,30,28.3,22.2,18.9,severe_thunderstorm_warning
03337,43.97597,-68.10632,NH,71,74,75,73,72,80,72,21.7,23.3,23.9,22.8,22.2,26.7,22.2,severe_thunderstorm_warning
03338,42.44813,-66.89764,NH,72,87,62,84,85,81,73,22.2,30.6,16.7,28.9,29.4,27.2,22.8,
03339,43.28937,-71.55874,NH,72,75,76,56,78,73,87,22.2,23.9,24.4,13.3,25.6,22.8,30.6,
03340,44.74723,-73.46447,NH,68,65,71,67,70,68,78,20,18.3,21.7,19.4,21.1,20,25.6,
03341,43.06089,-73.71588,NH,73,85,80,85,75,66,85,22.8,29.4,26.7,29.4,23.9,18.9,29.4,
03342,43.01428,-71.881017,NH,74,85,74,63,79,79,79,23.3,29.4,23.3,17.2,26.1,26.1,26.1,
03343,43.33193,-71.61472,NH,72,76,79,87,80,70,88,22.2,24.4,26.1,30.6,26.7,21.1,31.1,
03344,42.09555,-72.33489,NH,77,63,80,87,75,63,73,25,17.2,26.7,30.6,23.9,17.2,22.8,
03345,44.34083,-68.22387,NH,78,79,80,73,64,70,88,25.6,26.1,26.7,22.8,17.8,21.1,31.1,
03346,43.93357,-72.42012,NH,77,65,78,78,76,80,69,25,18.3,25.6,25.6,24.4,26.7,20.6,severe_thunderstorm_warning
03347,41.99556,-70.39117,NH,68,72,68,60,77,90,74,20,22.2,20,15.6,25,32.2,23.3,
03348,42.9581,-73.35092,NH,67,66,65,80,62,77,79,19.4,18.9,18.3,26.7,16.7,25,26.1,
03349,43.89197,-67.71988,NH,85,57,58,67,77,63,85,29.4,13.9,14.4,19.4,25,17.2,29.4,
03350,43.9712,-69.26526,NH,74,67,79,77,77,70,75,23.3,19.4,26.1,25,25,21.1,23.9,
03351,43.81209,-66.47474,NH,77,75,67,65,66,65,81,25,23.9,19.4,18.3,18.9,18.3,27.2,
03352,42.57069,-70.33812,NH,74,85,80,67,72,78,64,23.3,29.4,26.7,19.4,22.2,25.6,17.8,
03353,45.7168,-67.94806,NH,68,79,72,65,77,71,70,20,26.1,22.2,18.3,25,21.7,21.1,
03354,41.07038,-68.99206,NH,73,65,77,75,70,77,65,22.8,18.3,25,23.9,21.1,25,18.3,
03355,45.87797,-70.65476,NH,80,81,72,72,75,67,72,26.7,27.2,22.2,22.2,23.9,19.4,22.2,
03356,41.23677,-66.37905,NH,58,91,62,73,70,74,68,14.4,32.8,16.7,22.8,21.1,23.3,20,severe_thunderstorm_warning
03357,45.67711,-68.61077,NH,89,81,84,70,73,76,78,31.7,27.2,28.9,21.1,22.8,24.4,25.6,
03358,44.00789,-72.53439,NH,79,75,70,76,62,84,62,26.1,23.9,21.1,24.4,16.7,28.9,16.7,
03359,44.49729,-71.14998,NH,60,77,70,71,72,70,77,15.6,25,21.1,21.7,22.2,21.1,25,
03360,45.77172,-72.16462,NH,73,68,76,66,81,76,70,22.8,20,24.4,18.9,27.2,24.4,21.1,
03361,44.00594,-73.64631,NH,76,72,73,70,68,70,71,24.4,22.2,22.8,21.1,20,21.1,21.7,
03362,41.43954,-71.45593,NH,74,80,75,75,75,79,70,23.3,26.7,23.9,23.9,23.9,26.1,21.1,
03363,41.33274,-72.02604,NH,63,74,81,62,67,70,75,17.2,23.3,27.2,16.7,19.4,21.1,23.9,
03364,41.30566,-68.65771,NH,67,70,76,70,64,73,75,19.4,21.1,24.4,21.1,17.8,22.8,23.9,severe_thunderstorm_warning
03365,42.80751,-70.86512,NH,77,71,77,77,78,82,81,25,21.7,25,25,25.6,27.8,27.2,
03366,45.04417,-68.50234,NH,74,77,74,70,66,87,73,23.3,25,23.3,21.1,18.9,30.6,22.8,
03367,41.36446,-69.42457,NH,82,66,69,60,65,72,71,27.8,18.9,20.6,15.6,18.3,22.2,21.7,
03368,41.60295,-69.88924,NH,73,71,90,73,91,71,79,22.8,21.7,32.2,22.8,32.8,21.7,26.1,
03369,42.58084,-73.08749,NH,73,86,73,71,69,73,81,22.8,30,22.8,21.7,20.6,22.8,27.2,
03370,43.44281,-70.0783,NH,76,75,83,78,78,68,66,24.4,23.9,28.3,25.6,25.6,20,18.9,
03371,45.17073,-67.47371,NH,78,74,86,74,65,77,83,25.6,23.3,30,23.3,18.3,25,28.3,
03372,44.45351,-70.60998,NH,67,81,67,71,72,68,69,19.4,27.2,19.4,21.7,22.2,20,20.6,severe_thunderstorm_warning
03373,43.93192,-68.83113,NH,59,69,85,75,63,57,73,15,20.6,29.4,23.9,17.2,13.9,22.8,
03374,44.39862,-71.09076,NH,70,82,76,62,81,70,66,21.1,27.8,24.4,16.7,27.2,21.1,18.9,
03375,41.65063,-70.54809,NH,78,84,85,79,69,72,78,25.6,28.9,29.4,26.1,20.6,22.2,25.6,
03376,44.76874,-69.17967,NH,72,87,72,75,70,72,76,22.2,30.6,22.2,23.9,21.1,22.2,24.4,
03377,42.0386,-66.13093,NH,66,74,79,77,78,67,73,18.9,23.3,26.1,25,25.6,19.4,22.8,
03378,45.58636,-70.15742,NH,68,67,76,94,76,69,66,20,19.4,24.4,34.4,24.4,20.6,18.9,
03379,43.45291,-73.44161,NH,77,75,99,71,74,81,71,25,23.9,37.2,21.7,23.3,27.2,21.7,
03380,41.12843,-71.50514,NH,75,75,69,75,77,73,77,23.9,23.9,20.6,23.9,25,22.8,25,
03381,43.02881,-72.46046,NH,74,78,65,77,71,84,81,23.3,25.6,18.3,25,21.7,28.9,27.2,
03382,43.99789,-68.54213,NH,64,73,64,74,74,78,91,17.8,22.8,17.8,23.3,23.3,25.6,32.8,
03383,44.33584,-72.95676,NH,91,69,73,82,74,71,75,32.8,20.6,22.8,27.8,23.3,21.7,23.9,
03384,41.35097,-67.7756,NH,61,76,68,79,82,73,75,16.1,24.4,20,26.1,27.8,22.8,23.9,
03385,44.28076,-70.3982,NH,70,61,64,64,72,69,72,21.1,16.1,17.8,17.8,22.2,20.6,22.2,
03386,43.89715,-71.30915,NH,64,70,78,83,75,87,77,17.8,21.1,25.6,28.3,23.9,30.6,25,
03387,41.71227,-68.12264,NH,76,83,69,66,86,66,75,24.4,28.3,20.6,18.9,30,18.9,23.9,
03388,42.13378,-73.25342,NH,79,68,82,74,75,80,76,26.1,20,27.8,23.3,23.9,26.7,24.4,
03389,45.55391,-69.13441,NH,74,76,76,76,81,75,72,23.3,24.4,24.4,24.4,27.2,23.9,22.2,
03390,42.88093,-67.17986,NH,63,81,76,77,76,86,74,17.2,27.2,24.4,25,24.4,30,23.3,
03391,43.66804,-69.66955,NH,82,69,80,63,63,71,82,27.8,20.6,26.7,17.2,17.2,21.7,27.8,
03392,45.45689,-73.35954,NH,76,68,59,74,65,77,75,24.4,20,15,23.3,18.3,25,23.9,
03393,43.36627,-71.04217,NH,76,85,79,72,78,79,77,24.4,29.4,26.1,22.2,25.6,26.1,25,
03394,45.03578,-70.09739,NH,74,80,61,83,53,78,78,23.3,26.7,16.1,28.3,11.7,25.6,25.6,
03395,43.17935,-73.18769,NH,75,80,64,85,72,75,82,23.9,26.7,17.8,29.4,22.2,23.9,27.8,
03396,44.79022,-73.85772,NH,63,72,70,66,74,85,61,17.2,22.2,21.1,18.9,23.3,29.4,16.1,severe_thunderstorm_warning
03397,44.62896,-67.26817,NH,65,88,66,76,74,89,71,18.3,31.1,18.9,24.4,23.3,31.7,21.7,
03398,42.11371,-70.05983,NH,81,75,67,74,73,74,71,27.2,23.9,19.4,23.3,22.8,23.3,21.7,
03399,45.15171,-70.82221,NH,81,71,67,73,64,72,83,27.2,21.7,19.4,22.8,17.8,22.2,28.3,
03400,45.20553,-68.31175,NH,80,82,76,86,69,64,78,26.7,27.8,24.4,30,20.6,17.8,25.6,
03401,42.51473,-67.79437,NH,76,66,72,89,63,81,73,24.4,18.9,22.2,31.7,17.2,27.2,22.8,
03402,41.54949,-69.27487,NH,77,65,63,70,71,77,72,25,18.3,17.2,21.1,21.7,25,22.2,
03403,42.98986,-71.57713,NH,79,83,79,81,84,62,72,26.1,28.3,26.1,27.2,28.9,16.7,22.2,severe_thunderstorm_warning
03404,44.37524,-71.12058,NH,70,81,68,74,71,79,78,21.1,27.2,20,23.3,21.7,26.1,25.6,
03405,45.69607,-71.51995,NH,66,73,76,89,75,74,61,18.9,22.8,24.4,31.7,23.9,23.3,16.1,
03406,43.53192,-70.01688,NH,66,80,79,70,64,85,66,18.9,26.7,26.1,21.1,17.8,29.4,18.9,
03407,42.25444,-66.61998,NH,75,53,85,72,68,71,62,23.9,11.7,29.4,22.2,20,21.7,16.7,severe_thunderstorm_warning
03408,42.53028,-73.3707,NH,79,80,77,81,77,70,79,26.1,26.7,25,27.2,25,21.1,26.1,
03409,44.74939,-66.17145,NH,67,68,79,77,74,77,73,19.4,20,26.1,25,23.3,25,22.8,
03410,42.18543,-72.36693,NH,68,69,74,66,69,65,63,20,20.6,23.3,18.9,20.6,18.3,17.2,
03411,45.72574,-72.0798,NH,69,72,76,67,73,68,68,20.6,22.2,24.4,19.4,22.8,20,20,
03412,45.29574,-67.87401,NH,78,73,80,67,70,73,77,25.6,22.8,26.7,19.4,21.1,22.8,25,
03413,45.55353,-70.65322,NH,63,65,78,75,83,78,86,17.2,18.3,25.6,23.9,28.3,25.6,30,
03414,45.96261,-71.75387,NH,78,67,68,81,68,69,75,25.6,19.4,20,27.2,20,20.6,23.9,
03415,44.15654,-67.09223,NH,73,67,74,75,69,74,77,22.8,19.4,23.3,23.9,20.6,23.3,25,
03416,41.35055,-66.78799,NH,75,67,70,70,74,74,70,23.9,19.4,21.1,21.1,23.3,23.3,21.1,
03417,41.909,-69.87985,NH,72,69,73,73,74,63,67,22.2,20.6,22.8,22.8,23.3,17.2,19.4,
03418,42.14926,-71.29678,NH,80,74,72,81,77,65,75,26.7,23.3,22.2,27.2,25,18.3,23.9,
03419,44.59805,-69.80615,NH,77,73,75,86,78,63,79,25,22.8,23.9,30,25.6,17.2,26.1,
03420,43.83477,-73.12627,NH,73,64,72,75,76,73,82,22.8,17.8,22.2,23.9,24.4,22.8,27.8,
03421,45.29851,-71.648,NH,68,58,72,74,65,75,61,20,14.4,22.2,23.3,18.3,23.9,16.1,
03422,41.2596,-67.95793,NH,66,79,75,75,77,68,58,18.9,26.1,23.9,23.9,25,20,14.4,
03423,43.6031,-72.39758,NH,62,70,74,81,73,64,69,16.7,21.1,23.3,27.2,22.8,17.8,20.6,
03424,42.35764,-72.23506,NH,74,77,65,68,76,80,68,23.3,25,18.3,20,24.4,26.7,20,
03425,41.32083,-71.4927,NH,74,71,68,81,78,78,66,23.3,21.7,20,27.2,25.6,25.6,18.9,
03426,45.2773,-71.58561,NH,68,85,66,79,80,83,80,20,29.4,18.9,26.1,26.7,28.3,26.7,
03427,44.48541,-72.78735,NH,83,87,71,86,80,73,75,28.3,30.6,21.7,30,26.7,22.8,23.9,
03428,45.02323,-66.39466,NH,66,74,82,71,86,66,68,18.9,23.3,27.8,21.7,30,18.9,20,
03429,45.839,-69.82459,NH,78,73,72,69,73,62,93,25.6,22.8,22.2,20.6,22.8,16.7,33.9,
03430,44.38761,-70.53349,NH,73,66,83,77,68,86,79,22.8,18.9,28.3,25,20,30,26.1,
03431,42.946418,-72.28616,NH,66,64,67,69,82,67,68,18.9,17.8,19.4,20.6,27.8,19.4,20,
03432,42.78967,-73.60839,NH,71,82,72,87,94,75,77,21.7,27.8,22.2,30.6,34.4,23.9,25,
03433,41.68009,-67.94916,NH,73,72,69,80,70,76,72,22.8,22.2,20.6,26.7,21.1,24.4,22.2,
03434,41.30894,-67.24913,NH,82,72,76,81,60,74,62,27.8,22.2,24.4,27.2,15.6,23.3,16.7,
03435,42.947098,-72.243029,NH,72,78,76,66,71,70,78,22.2,25.6,24.4,18.9,21.7,21.1,25.6,
03436,43.07307,-70.14758,NH,70,58,66,73,72,65,82,21.1,14.4,18.9,22.8,22.2,18.3,27.8,
03437,42.71831,-68.51838,NH,69,73,84,82,57,80,60,20.6,22.8,28.9,27.8,13.9,26.7,15.6,
03438,42.921791,-72.00547,NH,75,85,66,64,69,77,80,23.9,29.4,18.9,17.8,20.6,25,26.7,
03439,44.26377,-71.03884,NH,70,84,77,84,61,64,65,21.1,28.9,25,28.9,16.1,17.8,18.3,
03440,43.060424,-71.95068,NH,74,81,88,71,73,68,65,23.3,27.2,31.1,21.7,22.8,20,18.3,
03441,42.791069,-72.4352,NH,70,73,81,63,78,68,66,21.1,22.8,27.2,17.2,25.6,20,18.9,
03442,43.005429,-71.91635,NH,69,69,66,69,66,74,73,20.6,20.6,18.9,20.6,18.9,23.3,22.8,
03443,42.871815,-72.47163,NH,75,66,83,58,71,69,65,23.9,18.9,28.3,14.4,21.7,20.6,18.3,
03444,42.899874,-72.06334,NH,73,68,77,54,80,68,73,22.8,20,25,12.2,26.7,20,22.8,
03445,43.009728,-72.19383,NH,62,57,73,91,78,69,69,16.7,13.9,22.8,32.8,25.6,20.6,20.6,
03446,42.870578,-72.29978,NH,86,68,73,75,75,69,69,30,20,22.8,23.9,23.9,20.6,20.6,
03447,42.754744,-72.14838,NH,68,69,77,57,77,70,70,20,20.6,25,13.9,25,21.1,21.1,
03448,43.055293,-72.26149,NH,76,70,68,73,70,80,71,24.4,21.1,20,22.8,21.1,26.7,21.7,
03449,42.975105,-71.98913,NH,66,71,76,80,77,75,76,18.9,21.7,24.4,26.7,25,23.9,24.4,
03450,42.941175,-72.06043,NH,75,82,74,68,81,74,75,23.9,27.8,23.3,20,27.2,23.3,23.9,
03451,42.797633,-72.49518,NH,80,66,73,70,87,59,67,26.7,18.9,22.8,21.1,30.6,15,19.4,
03452,42.827096,-72.03418,NH,82,76,72,68,74,65,69,27.8,24.4,22.2,20,23.3,18.3,20.6,
03453,41.51044,-72.55848,NH,70,67,85,66,85,75,76,21.1,19.4,29.4,18.9,29.4,23.9,24.4,
03454,45.05806,-68.90075,NH,66,67,73,76,69,71,70,18.9,19.4,22.8,24.4,20.6,21.7,21.1,
03455,42.932177,-72.16219,NH,63,75,56,67,60,71,78,17.2,23.9,13.3,19.4,15.6,21.7,25.6,
03456,43.125523,-72.21382,NH,74,76,74,73,72,67,61,23.3,24.4,23.3,22.8,22.2,19.4,16.1,
03457,43.025227,-72.14365,NH,69,69,85,73,82,71,74,20.6,20.6,29.4,22.8,27.8,21.7,23.3,
03458,42.884919,-71.95133,NH,77,77,71,83,71,78,78,25,25,21.7,28.3,21.7,25.6,25.6,
03459,45.21215,-66.33531,NH,79,75,71,85,71,66,74,26.1,23.9,21.7,29.4,21.7,18.9,23.3,
03460,41.24693,-68.93544,NH,74,64,77,74,84,69,71,23.3,17.8,25,23.3,28.9,20.6,21.7,
03461,42.749835,-72.01034,NH,68,80,77,74,76,91,86,20,26.7,25,23.3,24.4,32.8,30,
03462,42.913966,-72.41522,NH,76,68,88,87,58,73,57,24.4,20,31.1,30.6,14.4,22.8,13.9,
03463,41.78847,-72.53409,NH,68,67,56,78,76,65,74,20,19.4,13.3,25.6,24.4,18.3,23.3,
03464,43.078658,-72.0959,NH,71,73,77,77,77,77,69,21.7,22.8,25,25,25,25,20.6,
03465,42.822155,-72.17618,NH,71,62,61,83,76,73,77,21.7,16.7,16.1,28.3,24.4,22.8,25,severe_thunderstorm_warning
03466,42.899338,-72.51629,NH,78,76,71,73,74,63,72,25.6,24.4,21.7,22.8,23.3,17.2,22.2,
03467,42.971069,-72.42512,NH,79,77,66,71,78,82,79,26.1,25,18.9,21.7,25.6,27.8,26.1,
03468,42.890804,-71.933396,NH,78,71,68,71,69,80,52,25.6,21.7,20,21.7,20.6,26.7,11.1,
03469,42.87341,-72.31509,NH,65,67,67,75,73,74,83,18.3,19.4,19.4,23.9,22.8,23.3,28.3,
03470,42.775629,-72.33893,NH,71,62,74,81,74,70,72,21.7,16.7,23.3,27.2,23.3,21.1,22.2,
03471,44.16192,-73.59649,NH,72,85,80,69,62,73,79,22.2,29.4,26.7,20.6,16.7,22.8,26.1,
03472,42.38655,-73.35716,NH,70,79,73,75,65,77,73,21.1,26.1,22.8,23.9,18.3,25,22.8,
03473,45.89671,-72.93188,NH,70,79,73,77,72,76,70,21.1,26.1,22.8,25,22.2,24.4,21.1,
03474,41.12928,-68.73242,NH,72,65,65,70,78,76,77,22.2,18.3,18.3,21.1,25.6,24.4,25,
03475,43.78555,-67.62433,NH,75,66,82,71,76,74,73,23.9,18.9,27.8,21.7,24.4,23.3,22.8,
03476,41.60012,-71.25335,NH,63,83,80,63,70,58,78,17.2,28.3,26.7,17.2,21.1,14.4,25.6,
03477,42.74513,-72.150882,NH,81,70,76,59,76,74,59,27.2,21.1,24.4,15,24.4,23.3,15,
03478,45.97477,-71.58394,NH,62,81,73,81,74,69,56,16.7,27.2,22.8,27.2,23.3,20.6,13.3,
03479,44.7867,-68.11888,NH,80,79,68,69,80,62,63,26.7,26.1,20,20.6,26.7,16.7,17.2,
03480,43.34848,-69.76313,NH,69,79,82,74,71,61,58,20.6,26.1,27.8,23.3,21.7,16.1,14.4,
03481,41.1634,-70.29486,NH,75,80,69,66,80,77,71,23.9,26.7,20.6,18.9,26.7,25,21.7,
03482,42.0645,-72.90374,NH,84,64,71,70,73,77,77,28.9,17.8,21.7,21.1,22.8,25,25,
03483,43.60914,-68.39004,NH,78,72,64,80,70,77,61,25.6,22.2,17.8,26.7,21.1,25,16.1,
03484,43.87933,-72.87912,NH,65,63,67,70,88,70,80,18.3,17.2,19.4,21.1,31.1,21.1,26.7,
03485,45.60629,-67.64802,NH,65,80,77,80,76,67,75,18.3,26.7,25,26.7,24.4,19.4,23.9,
03486,44.5748,-72.05169,NH,59,67,75,73,70,76,73,15,19.4,23.9,22.8,21.1,24.4,22.8,
03487,45.21606,-71.61971,NH,68,72,72,78,83,82,76,20,22.2,22.2,25.6,28.3,27.8,24.4,
03488,41.58956,-69.95747,NH,73,71,68,71,75,80,76,22.8,21.7,20,21.7,23.9,26.7,24.4,
03489,45.78862,-67.18914,NH,77,73,67,67,75,68,74,25,22.8,19.4,19.4,23.9,20,23.3,
03490,45.21334,-66.61159,NH,70,76,73,73,63,81,66,21.1,24.4,22.8,22.8,17.2,27.2,18.9,
03491,43.775,-72.86867,NH,69,56,87,79,74,71,80,20.6,13.3,30.6,26.1,23.3,21.7,26.7,
03492,45.63706,-70.12939,NH,68,76,61,71,69,73,76,20,24.4,16.1,21.7,20.6,22.8,24.4,
03493,42.0332,-68.66977,NH,82,75,76,74,82,75,79,27.8,23.9,24.4,23.3,27.8,23.9,26.1,
03494,43.28542,-71.57177,NH,77,75,73,90,83,73,67,25,23.9,22.8,32.2,28.3,22.8,19.4,severe_thunderstorm_warning
03495,44.15972,-66.87581,NH,74,77,72,74,76,80,70,23.3,25,22.2,23.3,24.4,26.7,21.1,
03496,44.36366,-71.7552,NH,72,72,90,62,59,81,82,22.2,22.2,32.2,16.7,15,27.2,27.8,
03497,45.48583,-66.6373,NH,75,74,63,65,65,76,74,23.9,23.3,17.2,18.3,18.3,24.4,23.3,
03498,45.04357,-67.34421,NH,87,67,62,75,92,62,94,30.6,19.4,16.7,23.9,33.3,16.7,34.4,
03499,41.04383,-73.08093,NH,80,72,68,76,80,84,88,26.7,22.2,20,24.4,26.7,28.9,31.1,
03500,41.5786,-72.38349,NH,77,73,78,61,73,91,75,25,22.8,25.6,16.1,22.8,32.8,23.9,
03501,41.68211,-71.71379,NH,75,71,64,77,78,72,81,23.9,21.7,17.8,25,25.6,22.2,27.2,
03502,45.16993,-71.01005,NH,79,83,75,56,68,78,75,26.1,28.3,23.9,13.3,20,25.6,23.9,
